 #  Results from PENSHOWER.
 #
 #  Each electron trajectory is separated by a line of "0" and consists of a
 #  header and a list of positions. They are separated by a line of "1".
 #
 #  The header contains the following information about the trajectory:
 #    TRAJ: Index (starting at 1).
 #    KPAR: Type of particle (electron=1, photon=2, positron=3).
 #    PARENT: Index of the parent trajectory (primary=0).
 #    ICOL: Type of collision that created this trajectory (primary=0).
 #    EXIT: Exit type (backscattered=1, transmitted=2, absorbed=3).
 #
 #  Each line after the "1" corresponds to an interaction within the trajectory.
 #  The following information are given:
 #    X, Y, Z: position (in cm).
 #    E: energy (in eV).
 #    WGHT: weight (=1 in analogous mode).
 #    IBODY: index of the body.
 #    ICOL: type of collision.
 #
00000000000000000000000000000000000000000000000000000000000000000000000000000000
TRAJ          1
KPAR          1
PARENT        0
ICOL          0
EXIT          3
11111111111111111111111111111111111111111111111111111111111111111111111111111111
  0.932230E-04  0.977084E-05 -0.469257E-04  0.353098E+04  0.100000E+01    1    2
  0.932126E-04  0.979286E-05 -0.469113E-04  0.352938E+04  0.100000E+01    1    1
  0.930942E-04  0.100531E-04 -0.467725E-04  0.352938E+04  0.100000E+01    1    2
  0.930158E-04  0.100975E-04 -0.467894E-04  0.352938E+04  0.100000E+01    1    1
  0.927849E-04  0.101951E-04 -0.468447E-04  0.328369E+04  0.100000E+01    1    3
  0.927845E-04  0.101952E-04 -0.468449E-04  0.328369E+04  0.100000E+01    1    1
  0.920784E-04  0.102687E-04 -0.472229E-04  0.328369E+04  0.100000E+01    1    2
  0.918326E-04  0.101350E-04 -0.472765E-04  0.328369E+04  0.100000E+01    1    1
  0.916634E-04  0.100110E-04 -0.473331E-04  0.313397E+04  0.100000E+01    1    3
  0.914295E-04  0.990918E-05 -0.474077E-04  0.310805E+04  0.100000E+01    1    1
  0.907403E-04  0.958331E-05 -0.475063E-04  0.291184E+04  0.100000E+01    1    3
  0.904424E-04  0.938932E-05 -0.476343E-04  0.291184E+04  0.100000E+01    1    1
  0.899272E-04  0.902679E-05 -0.479816E-04  0.291184E+04  0.100000E+01    1    7
  0.899045E-04  0.901079E-05 -0.479969E-04  0.291184E+04  0.100000E+01    1    1
  0.896508E-04  0.882753E-05 -0.481357E-04  0.291184E+04  0.100000E+01    1    2
  0.891005E-04  0.891729E-05 -0.482577E-04  0.291184E+04  0.100000E+01    1    1
  0.890219E-04  0.893382E-05 -0.482769E-04  0.291184E+04  0.100000E+01    1    2
  0.889627E-04  0.896038E-05 -0.482809E-04  0.291184E+04  0.100000E+01    1    1
  0.886055E-04  0.916941E-05 -0.483480E-04  0.291184E+04  0.100000E+01    1    2
  0.883775E-04  0.927894E-05 -0.485340E-04  0.287363E+04  0.100000E+01    1    1
  0.881558E-04  0.943544E-05 -0.487161E-04  0.287363E+04  0.100000E+01    1    5
  0.880409E-04  0.951659E-05 -0.488105E-04  0.284301E+04  0.100000E+01    1    1
  0.878900E-04  0.962400E-05 -0.489053E-04  0.284301E+04  0.100000E+01    1    5
  0.878060E-04  0.968377E-05 -0.489581E-04  0.281999E+04  0.100000E+01    1    1
  0.877609E-04  0.971802E-05 -0.489865E-04  0.281999E+04  0.100000E+01    1    2
  0.876898E-04  0.974843E-05 -0.490375E-04  0.277548E+04  0.100000E+01    1    1
  0.868148E-04  0.104724E-04 -0.496742E-04  0.277548E+04  0.100000E+01    1    2
  0.868114E-04  0.104725E-04 -0.496785E-04  0.277548E+04  0.100000E+01    1    1
  0.868096E-04  0.104726E-04 -0.496809E-04  0.277548E+04  0.100000E+01    1    5
  0.868083E-04  0.104726E-04 -0.496825E-04  0.277548E+04  0.100000E+01    1    1
  0.868015E-04  0.104725E-04 -0.496913E-04  0.277548E+04  0.100000E+01    1    2
  0.866999E-04  0.104077E-04 -0.497410E-04  0.277548E+04  0.100000E+01    1    1
  0.866660E-04  0.103880E-04 -0.497612E-04  0.277548E+04  0.100000E+01    1    2
  0.864335E-04  0.101180E-04 -0.499145E-04  0.270117E+04  0.100000E+01    1    1
  0.859048E-04  0.958524E-05 -0.503907E-04  0.270117E+04  0.100000E+01    1    2
  0.856410E-04  0.908584E-05 -0.506804E-04  0.269077E+04  0.100000E+01    1    1
  0.854694E-04  0.840335E-05 -0.511248E-04  0.269077E+04  0.100000E+01    1    2
  0.854837E-04  0.825609E-05 -0.511555E-04  0.267242E+04  0.100000E+01    1    1
