        829.832              0
        834.561              0
        839.289              0
        844.018              0
        848.746              0
        853.474              0
        858.203              0
        862.931              0
         867.66              0
        872.388              0
        877.116              0
        881.845              0
        886.573              0
        891.302              0
         896.03              0
        900.758              0
        905.487              0
        910.215              0
        914.944              0
        919.672              0
          924.4              0
        929.129              0
        933.857              0
        938.585              0
        943.314              0
        948.042              0
        952.771              0
        957.499              0
        962.227              0
        966.956              0
        971.684              0
        976.413              0
        981.141              0
        985.869              0
        990.598              0
        995.326              0
        1000.05              0
        1004.78              0
        1009.51              0
        1014.24              0
        1018.97              0
         1023.7              0
        1028.42              0
        1033.15              0
        1037.88              0
        1042.61              0
        1047.34              0
        1052.07              0
         1056.8              0
        1061.52              0
        1066.25              0
        1070.98              0
        1075.71              0
        1080.44              0
        1085.17              0
        1089.89              0
        1094.62              0
        1099.35              0
        1104.08              0
        1108.81              0
        1113.54              0
        1118.26              0
        1122.99              0
        1127.72              0
        1132.45              0
        1137.18              0
        1141.91              0
        1146.63              0
        1151.36              0
        1156.09              0
        1160.82              0
        1165.55              0
        1170.28              0
           1175              0
        1179.73              0
        1184.46              0
        1189.19              0
        1193.92              0
        1198.65              0
        1203.38              0
         1208.1              0
        1212.83              0
        1217.56              0
        1222.29              0
        1227.02              0
        1231.75              0
        1236.47              0
         1241.2              0
        1245.93              0
        1250.66              0
        1255.39              0
        1260.12              0
        1264.84              0
        1269.57              0
         1274.3              0
        1279.03              0
        1283.76              0
        1288.49              0
        1293.21              0
        1297.94              0
        1302.67              0
         1307.4              0
        1312.13              0
        1316.86              0
        1321.59              0
        1326.31              0
        1331.04              0
        1335.77              0
         1340.5              0
        1345.23              0
        1349.96              0
        1354.68              0
        1359.41              0
        1364.14              0
        1368.87              0
         1373.6              0
        1378.33              0
        1383.05              0
        1387.78              0
        1392.51              0
        1397.24              0
        1401.97              0
         1406.7              0
        1411.42              0
        1416.15              0
        1420.88              0
        1425.61              0
        1430.34              0
        1435.07              0
        1439.79              0
        1444.52              0
        1449.25              0
        1453.98              0
        1458.71              0
        1463.44              0
        1468.17              0
        1472.89              0
        1477.62              0
        1482.35              0
        1487.08              0
        1491.81              0
        1496.54              0
        1501.26              0
        1505.99              0
        1510.72              0
        1515.45              0
        1520.18              0
        1524.91              0
        1529.63              0
        1534.36              0
        1539.09              0
        1543.82              0
        1548.55              0
        1553.28              0
           1558              0
        1562.73              0
        1567.46              0
        1572.19              0
        1576.92              0
        1581.65              0
        1586.37              0
         1591.1              0
        1595.83              0
        1600.56              0
        1605.29              0
        1610.02              0
        1614.75              0
        1619.47              0
         1624.2              0
        1628.93              0
        1633.66              0
        1638.39              0
        1643.12              0
        1647.84              0
        1652.57              0
         1657.3              0
        1662.03              0
        1666.76              0
        1671.49              0
        1676.21              0
        1680.94              0
        1685.67              0
         1690.4              0
        1695.13              0
        1699.86              0
        1704.58              0
        1709.31              0
        1714.04              0
        1718.77              0
         1723.5              0
        1728.23              0
        1732.96              0
        1737.68              0
        1742.41              0
        1747.14              0
        1751.87              0
         1756.6              0
        1761.33              0
        1766.05              0
        1770.78              0
        1775.51              0
        1780.24              0
        1784.97              0
         1789.7              0
        1794.42              0
        1799.15              0
        1803.88              0
        1808.61              0
        1813.34              0
        1818.07              0
        1822.79              0
        1827.52              0
        1832.25              0
        1836.98              0
        1841.71              0
        1846.44              0
        1851.16              0
        1855.89              0
        1860.62              0
        1865.35              0
        1870.08              0
        1874.81              0
        1879.54              0
        1884.26              0
        1888.99              0
        1893.72              0
        1898.45              0
        1903.18              0
        1907.91              0
        1912.63              0
        1917.36              0
        1922.09              0
        1926.82              0
        1931.55              0
        1936.28              0
           1941              0
        1945.73              0
        1950.46              0
        1955.19              0
        1959.92              0
        1964.65              0
        1969.37              0
         1974.1              0
        1978.83              0
        1983.56              0
        1988.29              0
        1993.02              0
        1997.74              0
        2002.47              0
         2007.2              0
        2011.93              0
        2016.66              0
        2021.39              0
        2026.12              0
        2030.84              0
        2035.57              0
         2040.3              0
        2045.03              0
        2049.76              0
        2054.49              0
        2059.21              0
        2063.94              0
        2068.67              0
         2073.4              0
        2078.13              0
        2082.86              0
        2087.58              0
        2092.31              0
        2097.04              0
        2101.77              0
         2106.5              0
        2111.23              0
        2115.95              0
        2120.68              0
        2125.41              0
        2130.14              0
        2134.87              0
         2139.6              0
        2144.32              0
        2149.05              0
        2153.78              0
        2158.51              0
        2163.24              0
        2167.97              0
         2172.7              0
        2177.42              0
        2182.15              0
        2186.88              0
        2191.61              0
        2196.34              0
        2201.07              0
        2205.79              0
        2210.52              0
        2215.25              0
        2219.98              0
        2224.71              0
        2229.44              0
        2234.16              0
        2238.89              0
        2243.62              0
        2248.35              0
        2253.08              0
        2257.81              0
        2262.53              0
        2267.26              0
        2271.99              0
        2276.72              0
        2281.45              0
        2286.18              0
        2290.91              0
        2295.63              0
        2300.36              0
        2305.09              0
        2309.82              0
        2314.55              0
        2319.28              0
           2324              0
        2328.73              0
        2333.46              0
        2338.19              0
        2342.92              0
        2347.65              0
        2352.37              0
         2357.1              0
        2361.83              0
        2366.56              0
        2371.29              0
        2376.02              0
        2380.74              0
        2385.47              0
         2390.2              0
        2394.93              0
        2399.66              0
        2404.39              0
        2409.11              0
        2413.84              0
        2418.57              0
         2423.3              0
        2428.03              0
        2432.76              0
        2437.49              0
        2442.21              0
        2446.94              0
        2451.67              0
         2456.4              0
        2461.13              0
        2465.86              0
        2470.58              0
        2475.31              0
        2480.04              0
        2484.77              0
         2489.5              0
        2494.23              0
        2498.95              0
        2503.68              0
        2508.41              0
        2513.14              0
        2517.87              0
         2522.6              0
        2527.32              0
        2532.05              0
        2536.78              0
        2541.51              0
        2546.24              0
        2550.97              0
        2555.69              0
        2560.42              0
        2565.15              0
        2569.88              0
        2574.61              0
        2579.34              0
        2584.07              0
        2588.79              0
        2593.52              0
        2598.25              0
        2602.98              0
        2607.71              0
        2612.44              0
        2617.16              0
        2621.89              0
        2626.62              0
        2631.35              0
        2636.08              0
        2640.81              0
        2645.53              0
        2650.26              0
        2654.99              0
        2659.72              0
        2664.45              0
        2669.18              0
         2673.9              0
        2678.63              0
        2683.36              0
        2688.09              0
        2692.82              0
        2697.55              0
        2702.28              0
           2707              0
        2711.73              0
        2716.46              0
        2721.19              0
        2725.92              0
        2730.65              0
        2735.37              0
         2740.1              0
        2744.83              0
        2749.56              0
        2754.29              0
        2759.02              0
        2763.74              0
        2768.47              0
         2773.2              0
        2777.93              0
        2782.66              0
        2787.39              0
        2792.11              0
        2796.84              0
        2801.57              0
         2806.3              0
        2811.03      0.0352481
        2815.76              0
        2820.48              0
        2825.21              0
        2829.94              0
        2834.67              0
         2839.4              0
        2844.13              0
        2848.86              0
        2853.58              0
        2858.31              0
        2863.04              0
        2867.77              0
         2872.5              0
        2877.23              0
        2881.95              0
        2886.68              0
        2891.41              0
        2896.14              0
        2900.87              0
         2905.6              0
        2910.32              0
        2915.05              0
        2919.78              0
        2924.51              0
        2929.24              0
        2933.97              0
        2938.69              0
        2943.42              0
        2948.15              0
        2952.88              0
        2957.61              0
        2962.34              0
        2967.06              0
        2971.79              0
        2976.52              0
        2981.25              0
        2985.98              0
        2990.71              0
        2995.44              0
        3000.16              0
        3004.89              0
        3009.62              0
        3014.35              0
        3019.08              0
        3023.81              0
        3028.53              0
        3033.26              0
        3037.99              0
        3042.72              0
        3047.45              0
        3052.18              0
         3056.9              0
        3061.63              0
        3066.36              0
        3071.09              0
        3075.82              0
        3080.55              0
        3085.27              0
           3090              0
        3094.73              0
        3099.46              0
        3104.19              0
        3108.92              0
        3113.64              0
        3118.37              0
         3123.1              0
        3127.83              0
        3132.56              0
        3137.29              0
        3142.02              0
        3146.74              0
        3151.47              0
         3156.2              0
        3160.93              0
        3165.66              0
        3170.39              0
        3175.11              0
        3179.84              0
        3184.57              0
         3189.3              0
        3194.03              0
        3198.76              0
        3203.48              0
        3208.21              0
        3212.94              0
        3217.67              0
         3222.4              0
        3227.13              0
        3231.85              0
        3236.58              0
        3241.31              0
        3246.04              0
        3250.77              0
         3255.5              0
        3260.23              0
        3264.95              0
        3269.68              0
        3274.41              0
        3279.14              0
        3283.87              0
         3288.6              0
        3293.32              0
        3298.05              0
        3302.78              0
        3307.51              0
        3312.24              0
        3316.97              0
        3321.69              0
        3326.42              0
        3331.15              0
        3335.88              0
        3340.61              0
        3345.34              0
        3350.06              0
        3354.79              0
        3359.52              0
        3364.25              0
        3368.98              0
        3373.71              0
        3378.43              0
        3383.16              0
        3387.89              0
        3392.62              0
        3397.35              0
        3402.08              0
        3406.81              0
        3411.53              0
        3416.26              0
        3420.99              0
        3425.72              0
        3430.45              0
        3435.18              0
         3439.9              0
        3444.63              0
        3449.36              0
        3454.09              0
        3458.82              0
        3463.55              0
        3468.27              0
           3473              0
        3477.73              0
        3482.46              0
        3487.19              0
        3491.92              0
        3496.64              0
        3501.37              0
         3506.1              0
        3510.83              0
        3515.56              0
        3520.29              0
        3525.01              0
        3529.74              0
        3534.47              0
         3539.2              0
        3543.93              0
        3548.66              0
        3553.39              0
        3558.11              0
        3562.84              0
        3567.57              0
         3572.3              0
        3577.03              0
        3581.76              0
        3586.48              0
        3591.21              0
        3595.94              0
        3600.67              0
         3605.4              0
        3610.13              0
        3614.85              0
        3619.58              0
        3624.31              0
        3629.04              0
        3633.77              0
         3638.5              0
        3643.22              0
        3647.95              0
        3652.68              0
        3657.41              0
        3662.14              0
        3666.87              0
         3671.6              0
        3676.32              0
        3681.05              0
        3685.78              0
        3690.51              0
        3695.24              0
        3699.97              0
        3704.69              0
        3709.42              0
        3714.15              0
        3718.88              0
        3723.61              0
        3728.34              0
        3733.06              0
        3737.79              0
        3742.52              0
        3747.25              0
        3751.98              0
        3756.71              0
        3761.43              0
        3766.16              0
        3770.89              0
        3775.62              0
        3780.35              0
        3785.08              0
         3789.8              0
        3794.53              0
        3799.26              0
        3803.99              0
        3808.72              0
        3813.45              0
        3818.18              0
         3822.9              0
        3827.63              0
        3832.36              0
        3837.09              0
        3841.82              0
        3846.55              0
        3851.27              0
           3856              0
        3860.73              0
        3865.46              0
        3870.19              0
        3874.92              0
        3879.64              0
        3884.37              0
         3889.1              0
        3893.83              0
        3898.56              0
        3903.29              0
        3908.01              0
        3912.74              0
        3917.47              0
         3922.2              0
        3926.93              0
        3931.66              0
        3936.38              0
        3941.11              0
        3945.84              0
        3950.57              0
         3955.3              0
        3960.03              0
        3964.76              0
        3969.48              0
        3974.21              0
        3978.94              0
        3983.67              0
         3988.4              0
        3993.13              0
        3997.85              0
        4002.58              0
        4007.31              0
        4012.04              0
        4016.77              0
         4021.5              0
        4026.22              0
        4030.95              0
        4035.68              0
        4040.41              0
        4045.14              0
        4049.87              0
        4054.59              0
        4059.32              0
        4064.05              0
        4068.78              0
        4073.51              0
        4078.24              0
        4082.96              0
        4087.69              0
        4092.42              0
        4097.15              0
        4101.88              0
        4106.61              0
        4111.34              0
        4116.06              0
        4120.79              0
        4125.52              0
        4130.25              0
        4134.98              0
        4139.71              0
        4144.43              0
        4149.16              0
        4153.89              0
        4158.62              0
        4163.35              0
        4168.08              0
         4172.8              0
        4177.53              0
        4182.26              0
        4186.99              0
        4191.72              0
        4196.45              0
        4201.17              0
         4205.9              0
        4210.63              0
        4215.36              0
        4220.09              0
        4224.82              0
        4229.55              0
        4234.27              0
           4239              0
        4243.73              0
        4248.46              0
        4253.19              0
        4257.92              0
        4262.64              0
        4267.37              0
         4272.1              0
        4276.83              0
        4281.56              0
        4286.29              0
        4291.01              0
        4295.74              0
        4300.47              0
         4305.2              0
        4309.93              0
        4314.66              0
        4319.38              0
        4324.11              0
        4328.84              0
        4333.57              0
         4338.3              0
        4343.03              0
        4347.75              0
        4352.48              0
        4357.21              0
        4361.94              0
        4366.67              0
         4371.4              0
        4376.13              0
        4380.85              0
        4385.58              0
        4390.31              0
        4395.04              0
        4399.77              0
         4404.5              0
        4409.22              0
        4413.95              0
        4418.68              0
        4423.41              0
        4428.14              0
        4432.87              0
        4437.59              0
        4442.32              0
        4447.05              0
        4451.78              0
        4456.51              0
        4461.24              0
        4465.96              0
        4470.69              0
        4475.42              0
        4480.15              0
        4484.88              0
        4489.61              0
        4494.33              0
        4499.06              0
        4503.79              0
        4508.52              0
        4513.25              0
        4517.98              0
        4522.71              0
        4527.43              0
        4532.16              0
        4536.89              0
        4541.62              0
        4546.35              0
        4551.08              0
         4555.8              0
        4560.53              0
        4565.26              0
        4569.99              0
        4574.72              0
        4579.45              0
        4584.17              0
         4588.9              0
        4593.63              0
        4598.36              0
        4603.09              0
        4607.82              0
        4612.54              0
        4617.27              0
           4622              0
        4626.73              0
        4631.46              0
        4636.19              0
        4640.91              0
        4645.64              0
        4650.37              0
         4655.1              0
        4659.83              0
        4664.56              0
        4669.29              0
        4674.01              0
        4678.74              0
        4683.47              0
         4688.2              0
        4692.93              0
        4697.66              0
        4702.38              0
        4707.11              0
        4711.84              0
        4716.57              0
         4721.3              0
        4726.03      0.0352481
